category,name,township,address,phone,principal,class_count,student_count,teacher_count,kindergarten_class_count,kindergarten_teacher_count,school_year,source_name,source_url,latitude,longitude,ownership,service_type,approved_capacity,bed_count,license_date,institution_code,district,departments,admit,stream_domain,water_class,measure_area_hectare,announce_date_roc,kml_url,document_pdf_url,illustration_url
medical,民生診所,,南投縣名間鄉彰南路６５－１號,049-2735353,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538060117,南投縣名間鄉,"西醫一般科,",,,,,,,,
medical,名間眼科診所,,南投縣名間鄉彰南路96之2號1樓,049-2739909,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061409,南投縣名間鄉,"眼科,",,,,,,,,
medical,松茂牙醫診所,,南投縣名間鄉員集路１４７－３號,049-2730781,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738060059,南投縣名間鄉,"牙醫一般科,",,,,,,,,
medical,佑生中醫診所,,南投縣名間鄉員集路126號,049-2737111,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838061094,南投縣名間鄉,"中醫一般科,",,,,,,,,
medical,康壽中醫診所,,南投縣名間鄉彰南路373之4號,049-2220918,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838061085,南投縣名間鄉,"中醫一般科,",,,,,,,,
medical,福田牙醫診所,,南投縣名間鄉濁水村彰南路1-5號,049-2736531,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738061083,南投縣名間鄉,"牙醫一般科,",,,,,,,,
medical,玄祐診所,,南投縣名間鄉董門巷36號1樓,0492730988,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538061329,南投縣名間鄉,"西醫一般科,",,,,,,,,
medical,明仁牙醫診所,,南投縣名間鄉松山村豐柏路２７－１號,049-2530030,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738060022,南投縣名間鄉,"牙醫一般科,",,,,,,,,
medical,南投縣鹿谷鄉衛生所,,南投縣鹿谷鄉中正路二段20號,049752002,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338070010,南投縣鹿谷鄉,"西醫一般科,",,,,,,,,
medical,常安診所,,南投縣鹿谷鄉中正路一段55號,049-2755102,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538071101,南投縣鹿谷鄉,"西醫一般科,",,,,,,,,
medical,鹿谷鄉農民診所,,南投縣鹿谷鄉廣興村光復路188號一樓,049-,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538070060,南投縣鹿谷鄉,"西醫一般科,",,,,,,,,
medical,陳首志診所,,南投縣鹿谷鄉彰雅村中正路一段324號,049751753,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538070033,南投縣鹿谷鄉,"西醫一般科,",,,,,,,,
medical,南投縣中寮鄉衛生所,,南投縣中寮鄉永平村永昌街102號,049-2691404,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338080016,南投縣中寮鄉,"西醫一般科,",,,,,,,,
medical,良平診所,,南投縣中寮鄉永平村永安街188號,049-2691996,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538080155,南投縣中寮鄉,"家庭醫學科,",,,,,,,,
medical,吳鴻儀診所,,南投縣中寮鄉龍岩村龍南路196號1F,049-2601601,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538081287,南投縣中寮鄉,"西醫一般科,",,,,,,,,
medical,永順診所,,南投縣中寮鄉永平村永安街73號1樓,2692468,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538081321,南投縣中寮鄉,"西醫一般科,",,,,,,,,
medical,詹子政診所,,南投縣中寮鄉初中巷2-1號,049-2694988,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538081205,南投縣中寮鄉,"西醫一般科,",,,,,,,,
medical,光華中醫診所,,南投縣中寮鄉永平村永平路２４９號,049-2694686,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838080017,南投縣中寮鄉,"中醫一般科,",,,,,,,,
medical,蕭牙醫診所,,南投縣魚池鄉魚池街４００號,049-2895654,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738090011,南投縣魚池鄉,"牙醫一般科,",,,,,,,,
medical,南投縣魚池鄉衛生所,,南投縣魚池鄉魚池街194號,049-2895513,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338090012,南投縣魚池鄉,"西醫一般科,",,,,,,,,
medical,台安診所,,南投縣魚池鄉魚池街334巷16號,049-285139,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538091103,南投縣魚池鄉,"西醫一般科,",,,,,,,,
medical,新惠安中醫診所,,南投縣魚池鄉魚池街366號,049-2896805,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838090013,南投縣魚池鄉,"中醫一般科,",,,,,,,,
medical,上恩診所,,南投縣魚池鄉魚池村魚池街392號,049-2897448,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538090071,南投縣魚池鄉,"西醫一般科,",,,,,,,,
medical,楊順喜小兒科診所,,南投縣魚池鄉魚池街125之2號1樓,049-2898591,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538091096,南投縣魚池鄉,"兒科,",,,,,,,,
medical,邱仁宏牙醫診所,,南投縣魚池鄉魚池街４６1號,049-2898918,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738090020,南投縣魚池鄉,"牙醫一般科,",,,,,,,,
medical,安鴻診所,,南投縣國姓鄉中興路130號1樓,049-2722778,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538101382,南投縣國姓鄉,"西醫一般科,",,,,,,,,
medical,南投縣國姓鄉衛生所,,南投縣國姓鄉民族街４２號,049-2721009,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338100013,南投縣國姓鄉,"家庭醫學科,",,,,,,,,
medical,永隆診所,,南投縣國姓鄉北山村南港路303號1樓,049-2452506,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538101408,南投縣國姓鄉,"西醫一般科,",,,,,,,,
medical,王丕振診所,,南投縣國姓鄉中興路51號,049-2720507,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538101417,南投縣國姓鄉,"婦產科,西醫一般科,",,,,,,,,
medical,家家中醫診所,,南投縣國姓鄉中興路170號1樓,049-2723391,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838101066,南投縣國姓鄉,"中醫一般科,",,,,,,,,
medical,艾美牙醫診所,,南投縣國姓鄉國姓村中興路326號,049-2720147,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738101046,南投縣國姓鄉,"牙醫一般科,",,,,,,,,
medical,興安中醫診所,,南投縣水里鄉城中村太平街87號,049-2770757,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838110074,南投縣水里鄉,"中醫一般科,",,,,,,,,
medical,幼幼耳鼻喉科診所,,南投縣水里鄉民權路,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538111637,南投縣水里鄉,"耳鼻喉科,",,,,,,,,
medical,華佗中醫診所,,南投縣水里鄉中央村民族路492號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838110065,南投縣水里鄉,"中醫一般科,",,,,,,,,
medical,張牙醫診所,,南投縣水里鄉城中村太平街53號,049770143,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738110018,南投縣水里鄉,"牙醫一般科,",,,,,,,,
medical,懷安牙醫診所,,南投縣水里鄉水里村民權路182號,049-2778345,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738110045,南投縣水里鄉,"牙醫一般科,",,,,,,,,
medical,佳美牙醫診所,,南投縣水里鄉中央村中正路112號,049_2778563,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738111113,南投縣水里鄉,"牙醫一般科,",,,,,,,,
medical,和平中醫診所,,南投縣水里鄉民權路272號1F,049-2770607,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838111124,南投縣水里鄉,"中醫一般科,",,,,,,,,
medical,益品安中醫診所,,南投縣水里鄉民生路387號1樓,049-2777153,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838111142,南投縣水里鄉,"中醫一般科,",,,,,,,,
medical,水里社區基督聯合診所,,南投縣水里鄉中正路38號,0492871999,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538111619,南投縣水里鄉,"家庭醫學科,內科,外科,骨科,復健科,",,,,,,,,
medical,南投縣水里鄉衛生所,,南投縣水里鄉博愛路205號,049-2770079,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338110019,南投縣水里鄉,"家庭醫學科,",,,,,,,,
medical,博愛診所,,南投縣水里鄉民生路126號,0910546828,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538111422,南投縣水里鄉,"家庭醫學科,外科,",,,,,,,,
medical,劉眼科診所,,南投縣水里鄉民權路189號,049-2777799,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538110121,南投縣水里鄉,"眼科,",,,,,,,,
medical,信望愛診所,,南投縣水里鄉民族路362號1樓,049-2770000,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538111566,南投縣水里鄉,"家庭醫學科,",,,,,,,,
medical,保生堂中醫診所,,南投縣水里鄉民權路210號1樓,049-2770115,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838111115,南投縣水里鄉,"中醫一般科,",,,,,,,,
medical,瑞斌診所,,南投縣水里鄉民權路230及232號,049-2778877,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538111468,南投縣水里鄉,"家庭醫學科,",,,,,,,,
medical,慶聲診所,,南投縣水里鄉民生路377號,049-2770957,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538110032,南投縣水里鄉,"內科,",,,,,,,,
medical,寶光中醫診所,,南投縣水里鄉民族路356號1樓,0923-829758,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838111133,南投縣水里鄉,"中醫一般科,",,,,,,,,
medical,澄清診所,,南投縣水里鄉民生路201及203號1樓,049-2776160,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538111600,南投縣水里鄉,"家庭醫學科,",,,,,,,,
medical,人和診所,,南投縣信義鄉人和村民生巷68號1樓,049-2777369,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538121286,南投縣信義鄉,"家庭醫學科,",,,,,,,,
medical,地利診所,,南投縣信義鄉地利村開信巷121號,049-274 2321,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538121375,南投縣信義鄉,"家庭醫學科,",,,,,,,,
medical,同富牙醫診所,,南投縣信義鄉同富村同和巷９８－４號,049-2702055,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738120023,南投縣信義鄉,"牙醫一般科,",,,,,,,,
medical,南投縣信義鄉衛生所,,南投縣信義鄉玉山路45號,049-2791148,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338120015,南投縣信義鄉,"西醫一般科,",,,,,,,,
medical,懷恩診所,,南投縣信義鄉玉山路２９－１號,049-2792257,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538121259,南投縣信義鄉,"家庭醫學科,",,,,,,,,
medical,親民內科診所,,南投縣信義鄉同和巷99號,049-2702308,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538121188,南投縣信義鄉,"內科,",,,,,,,,
medical,吉龍診所,,南投縣信義鄉同富村同和巷67-1號,702702,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538121197,南投縣信義鄉,"家庭醫學科,",,,,,,,,
medical,慶安診所,,南投縣信義鄉明德村新開巷100號,049-2791850,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538121179,南投縣信義鄉,"家庭醫學科,",,,,,,,,
medical,南投縣仁愛鄉衛生所,,南投縣仁愛鄉大同村五福巷17號,049-2802341,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338130011,南投縣仁愛鄉,"西醫一般科,",,,,,,,,
medical,健安診所,,南投縣仁愛鄉大同村仁和路１08號,049-2802250,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538131059,南投縣仁愛鄉,"西醫一般科,",,,,,,,,
medical,路加診所,,南投縣仁愛鄉大同村仁和路55號,049-2802188,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538131095,南投縣仁愛鄉,"家庭醫學科,",,,,,,,,
medical,謝榮次診所,,南投縣仁愛鄉大同村仁和路148之1號,0980672206；049-2801823,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538131139,南投縣仁愛鄉,"內科,",,,,,,,,
medical,聖本篤診所,,南投縣仁愛鄉大同村仁和路153號,049-2802922,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538131157,南投縣仁愛鄉,"家庭醫學科,",,,,,,,,
water_source,霧社第一,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,烏溪,甲,12.17,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E9%9C%A7%E7%A4%BE%E7%AC%AC%E4%B8%80%E6%B0%B4%E6%BA%90.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08ll/08ll.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=26&ptype=1
water_source,霧社第二,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,烏溪,甲,28.39,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E9%9C%A7%E7%A4%BE%E7%AC%AC%E4%BA%8C%E6%B0%B4%E6%BA%90.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08mm/08mm.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=27&ptype=1
water_source,霧社第三,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,烏溪,甲,21.78,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E9%9C%A7%E7%A4%BE%E7%AC%AC%E4%B8%89%E6%B0%B4%E6%BA%90.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08nn/08nn.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=28&ptype=1
water_source,信義,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,濁水溪,甲,364.6,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E4%BF%A1%E7%BE%A9.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08gg/08gg.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=29&ptype=1
water_source,羅娜,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,濁水溪,甲,1435.32,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E7%BE%85%E5%A8%9C.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08kk/08kk.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=30&ptype=1
water_source,公林,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,烏溪,甲,132.61,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E5%85%AC%E6%9E%97.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08aa/08AA.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=31&ptype=1
water_source,東光,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,烏溪,甲,824.06,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E6%9D%B1%E5%85%89.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08ff/08ff.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=32&ptype=1
water_source,合歡溪木蘭橋,,,,,,,,,,,全國飲用水水源水質保護區地理資訊網,https://wsserver.moenv.gov.tw/Protect_Area_Query.aspx,,,,,,,,,,,南投縣,大甲溪,甲,4141.38,871009,https://sites.google.com/site/drinkwaterprotectarea/url/%E5%90%88%E6%AD%A1%E6%BA%AA%E6%9C%A8%E8%98%AD%E6%A9%8B.kml?attredirects=0&d=1,https://wsserver.moenv.gov.tw/DWS/pro2/map/08/08dd/08dd.pdf,https://wsserver.moenv.gov.tw/Mang/WaterDistrict_illustration.aspx?WDataNum=33&ptype=1
